ts,sym,rule,side,trig,off,tp,sl,entry,exit,status,ret,fee,funding,hold_h,touched,recovered,pnl1x,pnl2x,queue_vol,f1,tbsi
2026-09-01 22:13:51,CRVUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3693,0.3671,tp,0.600,0.000,-0.00008,0.07,1,1,0.6001,1.2002,120310.6184,1,
2026-09-01 22:13:55,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5735,0.5707,tp,0.500,0.000,-0.00004,0.07,1,1,0.5000,1.0001,10675.7500,1,
2026-09-01 22:14:51,UNIUSDC,adapt_s,short,0.5994,0.5994,1.9982,1.2488,5.7563,5.6810,timeout,1.308,0.040,-0.00103,0.82,1,1,1.2692,2.5383,17129.6667,1,
2026-09-01 22:16:43,AVAXUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,7.3016,7.3235,stop,-0.300,0.040,-0.00015,0.13,1,1,-0.3399,-0.6797,10254.3187,1,
2026-09-01 22:16:57,NEARUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.0230,2.0291,stop,-0.300,0.040,-0.00020,0.16,1,1,-0.3398,-0.6796,12595.5000,1,
2026-09-01 22:17:22,WIFUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.2014,0.2024,stop,-0.500,0.040,-0.00030,0.48,1,1,-0.5397,-1.0794,130563.7500,1,
2026-09-01 22:19:10,TIAUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.3576,0.3548,tp,0.800,0.000,0.00013,0.17,1,1,0.7999,1.5997,66469.0000,1,
2026-09-01 22:21:05,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7038,0.7059,stop,-0.300,0.040,-0.00025,0.20,1,1,-0.3398,-0.6795,45320.4000,1,
2026-09-01 22:21:06,FILUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.7023,0.7058,stop,-0.500,0.040,-0.00041,0.33,1,1,-0.5396,-1.0792,84462.7042,1,
2026-09-01 22:21:23,WLDUSDC,adapt_s,short,0.3609,0.3609,1.2030,0.7519,0.3700,0.3701,timeout,-0.019,0.040,-0.00095,0.82,1,1,-0.0578,-0.1156,105147.3294,1,
2026-09-01 22:21:31,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1103,0.1100,stop,-0.300,0.040,0.00004,0.03,1,1,-0.3400,-0.6801,145032.1250,1,
2026-09-01 22:21:37,BIOUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.0261,0.0260,timeout,0.378,0.040,-0.00051,0.82,1,1,0.3380,0.6760,1053969.0000,1,
2026-09-01 22:21:43,CRVUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.3678,0.3649,tp,0.800,0.000,-0.00029,0.23,1,1,0.8003,1.6006,111379.1815,1,
2026-09-01 22:23:12,FILUSDC,adapt_s,short,0.3443,0.3443,1.1476,0.7172,0.7007,0.7057,stop,-0.717,0.040,-0.00072,0.58,1,1,-0.7565,-1.5130,67707.6300,1,
2026-09-01 22:23:27,ORDIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,3.9489,3.9291,tp,0.500,0.000,-0.00021,0.33,1,1,0.5002,1.0004,2912.8111,1,
2026-09-01 22:23:53,BOMEUSDC,adapt_s,short,0.2625,0.2625,0.8751,0.5470,0.0009,0.0009,timeout,0.091,0.040,-0.00052,0.82,1,1,0.0513,0.1027,18999953.3143,1,
2026-09-01 22:23:56,CRVUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3659,0.3648,stop,-0.300,0.040,0.00008,0.06,1,1,-0.3401,-0.6802,27282.5500,1,
2026-09-01 22:25:08,NEARUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,2.0291,2.0392,stop,-0.500,0.040,-0.00017,0.14,1,1,-0.5398,-1.0797,41611.4286,1,
2026-09-01 22:25:11,NEARUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,2.0240,2.0342,stop,-0.500,0.040,-0.00038,0.30,1,1,-0.5396,-1.0792,56979.8000,1,
2026-09-01 22:25:12,NEARUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,2.0203,2.0364,stop,-0.800,0.040,-0.00046,0.37,1,1,-0.8395,-1.6791,97594.6667,1,
2026-09-01 22:26:20,NEOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.0571,2.0633,stop,-0.300,0.040,-0.00021,0.17,1,1,-0.3398,-0.6796,343.2287,1,
2026-09-01 22:26:21,NEOUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,2.0492,2.0594,stop,-0.500,0.040,-0.00050,0.40,1,1,-0.5395,-1.0790,1909.2348,1,
2026-09-01 22:26:22,NEOUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,2.0533,2.0636,stop,-0.500,0.040,-0.00050,0.40,1,1,-0.5395,-1.0790,6037.8523,1,
2026-09-01 22:27:15,NEARUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.0351,2.0412,stop,-0.300,0.040,-0.00004,0.04,1,0,-0.3400,-0.6799,9195.0000,1,
2026-09-01 22:27:36,WIFUSDC,adapt_s,short,0.3714,0.3714,1.2379,0.7737,0.2012,0.2028,stop,-0.774,0.040,-0.00041,0.65,1,1,-0.8133,-1.6266,34527.4333,1,
2026-09-01 22:29:14,UNIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,5.9819,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:29:15,UNIUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.0000,6.0111,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:29:23,TIAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3531,0.3520,stop,-0.300,0.040,-0.00009,0.11,1,1,-0.3399,-0.6798,53387.9286,1,
2026-09-01 22:29:52,TRUMPUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,2.4210,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:29:53,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1087,0.1092,tp,0.500,0.000,0.00000,0.00,1,1,0.5000,1.0000,42405.4000,1,
2026-09-01 22:29:54,ARBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1117,0.1111,tp,0.500,0.000,-0.00000,0.00,1,1,0.5000,1.0000,189335.5000,1,
2026-09-01 22:29:54,ARBUSDC,adapt_l,long,0.7696,0.7696,2.5653,1.6033,0.1089,0.1117,tp,2.565,0.000,0.00069,0.55,1,1,2.5646,5.1293,153391.7333,1,
2026-09-01 22:29:55,ARBUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.1087,0.1093,tp,0.600,0.000,0.00000,0.00,1,1,0.6000,1.2000,135624.2333,1,
2026-09-01 22:29:55,ARBUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1120,0.1113,tp,0.600,0.000,-0.00000,0.00,1,1,0.6000,1.2000,180686.9800,1,
2026-09-01 22:29:56,ARBUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.1089,0.1098,tp,0.800,0.000,0.00000,0.00,1,1,0.8000,1.6000,131146.3200,1,
2026-09-01 22:29:58,ARBUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.1128,0.1094,tp,3.000,0.000,-0.00000,0.00,1,1,3.0000,6.0000,205375.9790,1,
2026-09-01 22:30:06,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,tp,0.500,0.000,-0.00043,0.68,1,1,0.5004,1.0009,19781387.4923,1,
2026-09-01 22:30:19,ETHFIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.5814,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:30:19,ETHFIUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.0000,0.5842,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:31:17,UNIUSDC,adapt_l,long,0.5935,0.5935,1.9784,1.2365,5.6940,5.7190,timeout,0.439,0.040,0.00101,0.81,1,1,0.3980,0.7960,14323.1667,1,
2026-09-01 22:33:16,WIFUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.2029,0.2019,tp,0.500,0.000,-0.00006,0.10,1,1,0.5001,1.0001,67320.2000,1,
2026-09-01 22:33:35,BOMEUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.0009,0.0009,tp,0.800,0.000,-0.00043,0.68,1,1,0.8004,1.6009,19843396.7455,1,
2026-09-01 22:34:59,TIAUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.3520,0.3503,stop,-0.500,0.040,-0.00007,0.09,1,1,-0.5399,-1.0799,64522.4118,1,
2026-09-01 22:35:34,ARBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1097,0.1100,stop,-0.300,0.040,-0.00000,0.00,1,1,-0.3400,-0.6800,109188.2667,1,
2026-09-01 22:35:34,ARBUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1100,0.1093,tp,0.600,0.000,-0.00000,0.00,1,1,0.6000,1.2000,181130.5667,1,
2026-09-01 22:35:35,ARBUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.1135,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:35:38,BIOUSDC,adapt_s,short,0.2532,0.2532,0.8439,0.5274,0.0262,0.0260,tp,0.844,0.000,-0.00049,0.78,1,1,0.8444,1.6888,677197.7000,1,
2026-09-01 22:35:46,CRVUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.3735,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:35:49,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5729,0.5747,stop,-0.300,0.040,-0.00008,0.12,1,1,-0.3399,-0.6798,17764.3857,1,
2026-09-01 22:37:01,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7077,0.7098,stop,-0.300,0.040,-0.00025,0.20,1,1,-0.3398,-0.6795,35610.6500,1,
2026-09-01 22:38:22,SOLUSDC,adapt_s,short,0.1895,0.1895,0.6315,0.3947,102.1832,102.2400,timeout,-0.056,0.040,0.00101,0.81,1,1,-0.0966,-0.1931,4448.2200,1,
2026-09-01 22:39:15,TRUMPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,2.3693,2.3811,tp,0.500,0.000,0.00013,0.33,1,1,0.4999,0.9997,20503.8250,1,
2026-09-01 22:39:15,TRUMPUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.3777,2.3849,stop,-0.300,0.040,-0.00023,0.60,1,1,-0.3398,-0.6795,71325.0233,1,
2026-09-01 22:39:18,ARBUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1106,0.1109,stop,-0.300,0.040,-0.00000,0.00,1,1,-0.3400,-0.6800,88115.2000,1,
2026-09-01 22:40:09,SOLUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,102.2386,102.2200,timeout,0.018,0.040,0.00100,0.81,1,1,-0.0228,-0.0455,11041.8982,1,
2026-09-01 22:40:11,SOLUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,104.1298,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:40:23,LINKUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,11.6481,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:40:27,AVAXUSDC,adapt_s,short,0.2193,0.2193,0.7311,0.4569,7.3030,7.3364,stop,-0.457,0.040,-0.00062,0.52,1,1,-0.4963,-0.9927,10573.4502,1,
2026-09-01 22:41:18,WLDUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.3764,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:41:22,ARBUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1109,0.1102,tp,0.600,0.000,-0.00004,0.03,1,1,0.6000,1.2001,195236.0500,1,
2026-09-01 22:41:26,BIOUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.0266,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:41:29,BOMEUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.0009,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:41:46,NEOUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,2.0869,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:41:49,WLFIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.0582,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 22:42:45,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7132,0.7097,tp,0.500,0.000,-0.00004,0.04,1,1,0.5000,1.0001,70796.1500,1,
2026-09-01 22:46:46,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1099,0.1096,stop,-0.300,0.040,0.00004,0.03,1,1,-0.3400,-0.6801,92065.0500,1,
2026-09-01 22:47:59,SUIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7346,0.7368,stop,-0.300,0.040,-0.00015,0.13,1,1,-0.3399,-0.6797,78788.6750,1,
2026-09-01 22:48:01,SUIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.7330,0.7367,stop,-0.500,0.040,-0.00078,0.65,1,1,-0.5392,-1.0784,251689.5921,1,
2026-09-01 22:48:02,SUIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.7334,0.7370,stop,-0.500,0.040,-0.00078,0.65,1,1,-0.5392,-1.0784,256124.2652,1,
2026-09-01 22:48:04,TIAUSDC,adapt_s,short,0.4548,0.4548,1.5162,0.9476,0.3555,0.3516,timeout,1.100,0.040,0.00046,0.81,1,1,1.0593,2.1186,35952.2500,1,
2026-09-01 22:48:22,ORDIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,3.9221,3.9418,tp,0.500,0.000,0.00014,0.22,1,1,0.4999,0.9997,6017.4850,1,
2026-09-01 22:49:20,DOGEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0826,0.0830,tp,0.500,0.000,0.00060,0.48,1,1,0.4994,0.9988,1586253.2500,1,
2026-09-01 22:51:00,BTCUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,78189.2010,78279.9000,timeout,-0.116,0.040,-0.00021,0.81,1,1,-0.1558,-0.3116,3.9770,1,
2026-09-01 22:51:06,DOGEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0828,0.0829,timeout,-0.090,0.040,-0.00101,0.81,1,1,-0.1291,-0.2582,1834482.3750,1,
2026-09-01 22:51:07,DOGEUSDC,adapt_s,short,0.1913,0.1913,0.6377,0.3986,0.0828,0.0829,timeout,-0.099,0.040,-0.00101,0.81,1,1,-0.1378,-0.2756,1777213.5000,1,
2026-09-01 22:51:08,DOGEUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.0829,0.0829,timeout,-0.009,0.040,-0.00101,0.81,1,1,-0.0481,-0.0962,2645351.0303,1,
2026-09-01 22:51:15,LINKUSDC,adapt_s,short,0.2473,0.2473,0.8242,0.5152,11.4262,11.4640,timeout,-0.331,0.040,-0.00101,0.81,1,1,-0.3699,-0.7399,5482.5800,1,
2026-09-01 22:51:20,ADAUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1996,0.1999,timeout,-0.154,0.040,-0.00016,0.81,1,1,-0.1937,-0.3873,1883168.0926,1,
2026-09-01 22:52:08,TRUMPUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,2.3775,2.3790,timeout,-0.061,0.040,-0.00025,0.81,1,1,-0.1012,-0.2023,77782.9478,1,
2026-09-01 22:53:31,TIAUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.3569,0.3498,tp,2.000,0.000,0.00039,0.74,1,1,1.9996,3.9992,86430.9118,1,
2026-09-01 22:53:56,BIOUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0259,0.0259,stop,-0.300,0.040,0.00015,0.24,1,1,-0.3402,-0.6803,685701.9375,1,
2026-09-01 22:53:59,BOMEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,0.00027,0.44,1,1,-0.3403,-0.6805,18151694.5000,1,
2026-09-01 22:54:01,CRVUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3617,0.3606,stop,-0.300,0.040,0.00019,0.15,1,1,-0.3402,-0.6804,56759.4571,1,
2026-09-01 22:54:02,CRVUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.3623,0.3605,stop,-0.500,0.040,0.00043,0.34,1,1,-0.5404,-1.0809,110506.6375,1,
2026-09-01 22:55:48,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1095,0.1100,tp,0.500,0.000,0.00000,0.00,1,1,0.5000,1.0000,139769.8000,1,
2026-09-01 22:55:49,ARBUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.1096,0.1103,tp,0.600,0.000,0.00019,0.15,1,1,0.5998,1.1996,97161.8333,1,
2026-09-01 22:56:00,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5767,0.5738,tp,0.500,0.000,-0.00011,0.18,1,1,0.5001,1.0002,2723.7000,1,
2026-09-01 22:56:13,WLFIUSDC,adapt_s,short,0.1702,0.1702,0.5674,0.3546,0.0570,0.0569,timeout,0.100,0.040,-0.00050,0.80,1,1,0.0602,0.1205,442701.1404,1,
2026-09-01 22:58:44,BTCUSDC,adapt_s,short,0.1328,0.1328,0.4427,0.2767,78246.7765,78164.0000,timeout,0.106,0.040,-0.00023,0.84,1,1,0.0660,0.1320,3.2090,1,
2026-09-01 22:58:44,BTCUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,78263.8900,78164.0000,timeout,0.128,0.040,-0.00023,0.84,1,1,0.0879,0.1757,3.2904,1,
2026-09-01 22:58:45,ETHUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,2453.0880,2447.7600,timeout,0.217,0.040,0.00014,0.80,1,1,0.1771,0.3541,52.7936,1,
2026-09-01 22:58:50,XRPUSDC,adapt_s,short,0.2281,0.2281,0.7605,0.4753,1.3784,1.3774,timeout,0.075,0.040,-0.00085,0.84,1,1,0.0361,0.0723,223340.0727,1,
2026-09-01 22:58:50,XRPUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,1.3807,1.3779,timeout,0.201,0.040,-0.00082,0.80,1,1,0.1614,0.3228,227540.0154,1,
2026-09-01 22:58:54,LINKUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,11.4550,11.4440,timeout,0.096,0.040,-0.00100,0.80,1,1,0.0569,0.1139,5250.3808,1,
2026-09-01 22:58:57,ADAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.2000,0.1995,timeout,0.250,0.040,-0.00015,0.80,1,1,0.2097,0.4195,322245.7000,1,
2026-09-01 22:58:57,ADAUSDC,adapt_s,short,0.2410,0.2410,0.8033,0.5021,0.1997,0.1995,timeout,0.090,0.040,-0.00015,0.84,1,1,0.0503,0.1007,1978054.0204,1,
2026-09-01 22:58:58,ADAUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.2000,0.1995,timeout,0.240,0.040,-0.00015,0.80,1,1,0.2002,0.4003,2039186.3862,1,
2026-09-01 22:59:03,LTCUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,49.6892,49.6300,timeout,0.119,0.040,0.00030,0.84,1,1,0.0788,0.1576,724.2437,1,
2026-09-01 22:59:03,LTCUSDC,adapt_s,short,0.2072,0.2072,0.6907,0.4317,49.6927,49.6300,timeout,0.126,0.040,0.00030,0.84,1,1,0.0860,0.1719,902.0767,1,
2026-09-01 22:59:15,SUIUSDC,adapt_s,short,0.2461,0.2461,0.8204,0.5128,0.7338,0.7306,timeout,0.436,0.040,-0.00092,0.80,1,1,0.3972,0.7945,202006.0167,1,
2026-09-01 22:59:39,TRUMPUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,2.3808,2.3760,timeout,0.203,0.040,-0.00017,0.84,1,1,0.1637,0.3273,68129.5367,1,
2026-09-01 22:59:56,KAITOUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3026,0.3041,stop,-0.500,0.040,0.00174,0.84,1,1,-0.5417,-1.0835,70934.7800,1,
2026-09-01 23:00:02,WLFIUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.0000,0.0583,expired,0.000,0.000,0.00000,2.03,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 23:00:56,TIAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3500,0.3489,stop,-0.300,0.040,-0.00005,0.12,1,1,-0.3399,-0.6799,40650.8750,1,
2026-09-01 23:01:01,FILUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.7098,0.7134,stop,-0.500,0.040,-0.00050,0.40,1,1,-0.5395,-1.0790,80970.0500,1,
2026-09-01 23:01:09,WIFUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.2013,0.2007,stop,-0.300,0.040,0.00000,0.00,1,1,-0.3400,-0.6800,66808.3577,1,
2026-09-01 23:01:21,WLDUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3719,0.3701,tp,0.500,0.000,-0.00027,0.21,1,1,0.5003,1.0005,56030.6059,1,
2026-09-01 23:01:23,WLDUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.3721,0.3691,tp,0.800,0.000,-0.00027,0.21,1,1,0.8003,1.6005,94363.5292,1,
2026-09-01 23:01:26,TRUMPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,2.3732,2.3661,stop,-0.300,0.040,0.00000,0.00,1,1,-0.3400,-0.6800,31412.3389,1,
2026-09-01 23:01:46,ETHFIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.5753,0.5718,tp,0.600,0.000,-0.00027,0.44,1,1,0.6003,1.2005,21773.8824,1,
2026-09-01 23:02:25,SOLUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,101.9657,101.6598,stop,-0.300,0.040,-0.00012,0.10,1,1,-0.3399,-0.6798,8926.4996,1,
2026-09-01 23:02:26,SOLUSDC,adapt_l,long,0.1959,0.1959,0.6529,0.4081,101.9699,101.5538,stop,-0.408,0.040,-0.00012,0.10,1,1,-0.4480,-0.8959,8830.6565,1,
2026-09-01 23:02:38,XRPUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,1.3827,1.3716,tp,0.800,0.000,-0.00022,0.22,1,1,0.8002,1.6004,252128.8750,1,
2026-09-01 23:02:49,LTCUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,49.5407,49.3921,stop,-0.300,0.040,-0.00021,0.52,1,1,-0.3398,-0.6796,1549.8923,1,
2026-09-01 23:03:01,NEARUSDC,adapt_s,short,0.3867,0.3867,1.2891,0.8057,2.0389,2.0126,tp,1.289,0.000,-0.00078,0.63,1,1,1.2899,2.5797,20139.0000,1,
2026-09-01 23:03:17,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7116,0.7081,tp,0.500,0.000,-0.00020,0.16,1,1,0.5002,1.0004,28062.6667,1,
2026-09-01 23:03:47,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1094,0.1090,stop,-0.300,0.040,0.00004,0.03,1,1,-0.3400,-0.6801,204001.8000,1,
2026-09-01 23:03:58,CRVUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3597,0.3586,stop,-0.300,0.040,0.00004,0.03,1,1,-0.3400,-0.6801,25825.2500,1,
2026-09-01 23:03:59,CRVUSDC,adapt_l,long,0.6149,0.6149,2.0497,1.2810,0.3637,0.3590,stop,-1.281,0.040,0.00070,0.56,1,1,-1.3217,-2.6435,68525.6500,1,
2026-09-01 23:04:05,ETHFIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.5751,0.5705,tp,0.800,0.000,-0.00029,0.47,1,1,0.8003,1.6006,20913.0083,1,
2026-09-01 23:04:17,WLFIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0567,0.0565,stop,-0.300,0.040,0.00000,0.00,1,1,-0.3400,-0.6800,95904.0000,1,
2026-09-01 23:04:17,WLFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0570,0.0567,tp,0.500,0.000,-0.00015,0.25,1,1,0.5002,1.0003,389902.7949,1,
2026-09-01 23:04:47,DOGEUSDC,adapt_l,long,0.1793,0.1793,0.5976,0.3735,0.0827,0.0823,stop,-0.373,0.040,0.00092,0.74,1,1,-0.4144,-0.8288,1399696.7500,1,
2026-09-01 23:04:50,XRPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,1.3737,1.3696,stop,-0.300,0.040,0.00004,0.04,1,1,-0.3400,-0.6801,266554.6192,1,
2026-09-01 23:04:55,LINKUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,11.4776,11.3858,tp,0.800,0.000,-0.00032,0.26,1,1,0.8003,1.6006,6246.3055,1,
2026-09-01 23:04:59,AVAXUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,7.3133,7.2914,stop,-0.300,0.040,0.00004,0.04,1,1,-0.3400,-0.6801,10802.1417,1,
2026-09-01 23:04:59,AVAXUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,7.3336,7.2970,tp,0.500,0.000,-0.00045,0.41,1,1,0.5004,1.0009,7509.1275,1,
2026-09-01 23:05:00,AVAXUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,7.3234,7.2920,timeout,0.429,0.040,-0.00088,0.81,1,1,0.3901,0.7802,11198.7821,1,
2026-09-01 23:05:01,AVAXUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,7.3265,7.2920,timeout,0.471,0.040,-0.00088,0.81,1,1,0.4323,0.8646,11349.1597,1,
2026-09-01 23:05:48,ARBUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.1090,0.1097,tp,0.600,0.000,0.00005,0.04,1,1,0.6000,1.1999,208152.5000,1,
2026-09-01 23:05:58,BOMEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,0.00002,0.04,1,1,-0.3400,-0.6800,265116.0000,1,
2026-09-01 23:05:59,BOMEUSDC,adapt_l,long,0.2745,0.2745,0.9149,0.5718,0.0009,0.0009,stop,-0.572,0.040,0.00012,0.20,1,1,-0.6119,-1.2239,23666044.5750,1,
2026-09-01 23:05:59,BOMEUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.0009,0.0009,stop,-0.500,0.040,0.00004,0.07,1,1,-0.5400,-1.0801,22870559.6818,1,
